provider,model,random_seed,n_shot,example_strategy,expert_name,accuracy_vs_expert,kappa_vs_expert,f1_vs_expert,accuracy_vs_gt,accuracy_expert_vs_gt,n_total_test
classical,Logistic Regression,7,10,hard,euclidean,0.8928571428571429,0.7835943940643034,0.8914815887371633,0.8571428571428571,0.94,140
classical,SVM (RBF),7,10,hard,euclidean,0.5785714285714286,0.1261108760050783,0.48952974728527343,0.5714285714285714,0.94,140
classical,k-NN (k=5),7,10,mixed,euclidean,0.6571428571428571,0.33267130089374386,0.6183897734918143,0.6642857142857143,0.94,140
classical,Logistic Regression,7,10,mixed,euclidean,0.9571428571428572,0.913810794171968,0.9569842575187969,0.9071428571428571,0.94,140
classical,SVM (RBF),7,10,mixed,euclidean,0.7714285714285715,0.5442522889114954,0.771241944420144,0.7642857142857142,0.94,140
classical,k-NN (k=5),7,10,random,euclidean,0.9285714285714286,0.8572302671833572,0.9286005890414953,0.9,0.94,140
classical,Logistic Regression,7,10,random,euclidean,0.9642857142857143,0.9285714285714286,0.9643021212364277,0.9357142857142857,0.94,140
classical,SVM (RBF),7,10,random,euclidean,0.9357142857142857,0.8718991459943066,0.9356256881804328,0.9214285714285714,0.94,140
classical,k-NN (k=5),7,20,easy,euclidean,0.9692307692307692,0.9385052034058656,0.969245337995338,0.9307692307692308,0.94,130
classical,Logistic Regression,7,20,easy,euclidean,0.9615384615384616,0.9231860080359253,0.961549841365215,0.9230769230769231,0.94,130
classical,SVM (RBF),7,20,easy,euclidean,0.9307692307692308,0.8621258543483384,0.930658566464617,0.9076923076923077,0.94,130
classical,k-NN (k=5),7,20,hard,euclidean,0.9615384615384616,0.9231860080359253,0.961549841365215,0.9384615384615385,0.94,130
classical,Logistic Regression,7,20,hard,euclidean,1.0,1.0,1.0,0.9615384615384616,0.94,130
classical,SVM (RBF),7,20,hard,euclidean,0.9153846153846154,0.8317251117910096,0.915108831908832,0.8769230769230769,0.94,130
classical,k-NN (k=5),7,20,mixed,euclidean,0.7769230769230769,0.5493664833851303,0.7744117660678975,0.7846153846153846,0.94,130
classical,Logistic Regression,7,20,mixed,euclidean,0.9461538461538461,0.8915375446960667,0.9458609766302074,0.8923076923076924,0.94,130
classical,SVM (RBF),7,20,mixed,euclidean,0.8923076923076924,0.7832301095759886,0.8918449418807499,0.8692307692307693,0.94,130
classical,k-NN (k=5),7,20,random,euclidean,0.9923076923076923,0.9845935055700403,0.9923099715099715,0.9307692307692308,0.94,130
classical,Logistic Regression,7,20,random,euclidean,0.9846153846153847,0.9692089057318807,0.9846226741749129,0.9230769230769231,0.94,130
classical,SVM (RBF),7,20,random,euclidean,0.9692307692307692,0.9385052034058656,0.969245337995338,0.9230769230769231,0.94,130
classical,k-NN (k=5),7,40,easy,euclidean,0.9727272727272728,0.9454545454545454,0.9727475733265163,0.9090909090909091,0.94,110
classical,Logistic Regression,7,40,easy,euclidean,0.9727272727272728,0.9454545454545454,0.9727475733265163,0.9090909090909091,0.94,110
classical,SVM (RBF),7,40,easy,euclidean,0.9727272727272728,0.9454545454545454,0.9727475733265163,0.9090909090909091,0.94,110
classical,k-NN (k=5),7,40,hard,euclidean,1.0,1.0,1.0,0.990909090909091,0.94,110
classical,Logistic Regression,7,40,hard,euclidean,1.0,1.0,1.0,0.990909090909091,0.94,110
classical,SVM (RBF),7,40,hard,euclidean,0.8545454545454545,0.712793733681462,0.8526060606060606,0.8454545454545455,0.94,110
classical,k-NN (k=5),7,40,mixed,euclidean,0.9727272727272728,0.9454545454545454,0.9727475733265163,0.9454545454545454,0.94,110
classical,Logistic Regression,7,40,mixed,euclidean,1.0,1.0,1.0,0.9545454545454546,0.94,110
classical,SVM (RBF),7,40,mixed,euclidean,0.990909090909091,0.9817820470354423,0.9909128552606814,0.9636363636363636,0.94,110
classical,k-NN (k=5),7,40,random,euclidean,0.9727272727272728,0.9453461411063266,0.972738565782044,0.9272727272727272,0.94,110
classical,Logistic Regression,7,40,random,euclidean,1.0,1.0,1.0,0.9363636363636364,0.94,110
classical,SVM (RBF),7,40,random,euclidean,0.9727272727272728,0.9453461411063266,0.972738565782044,0.9272727272727272,0.94,110
